"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","regulation","label"
-0.143719994673053,4.75613726987773,-0.833939278028201,0.407652273674186,0.707247640744711,-5.96386809917315,"CSGALNACT1","NS",""
0.140730367593223,3.89665568729007,0.833876452075187,0.407687397403326,0.707247640744711,-5.96391900885032,"TMEM139","NS",""
-0.106367669853291,3.34338604099951,-0.83342298953765,0.407940966834364,0.707432796576339,-5.96428635155627,"DLEU7-AS1","NS",""
0.0596003250958432,4.2760480272337,0.83342265525602,0.40794115379516,0.707432796576339,-5.9642866222805,"SYMPK","NS",""
-0.0563307349041793,7.1375867567147,-0.833373296631977,0.407968760217027,0.707432796576339,-5.96432659512127,"GABARAPL2","NS",""
0.118944039050601,4.88952764561925,0.833364438534395,0.407973714697544,0.707432796576339,-5.96433376856379,"CBLN3","NS",""
0.122640501202355,4.70498324665837,0.833260128356801,0.408032059870568,0.707456114368457,-5.96441823517319,"LIPE","NS",""
-0.0602573039617793,3.46525110795209,-0.833121540528161,0.408109585894418,0.707512679605936,-5.96453044261899,"ATP6V0D2","NS",""
-0.0909291931378662,3.25833926889063,-0.832814547866583,0.408281349611383,0.707690178312415,-5.96477893392871,"KLHL41","NS",""
-0.0957082815740904,5.27290440360569,-0.832737125890204,0.408324674511196,0.707690178312415,-5.96484158804769,"DBNDD2","NS",""
0.150736780809327,2.89023221346451,0.832697751138904,0.4083467094762,0.707690178312415,-5.9648734500795,"ZNF215","NS",""
0.123020388594022,3.92269894329759,0.832529103301185,0.408441096680585,0.707775911183985,-5.96500990319723,"WNT7B","NS",""
-0.0576408208286425,4.43764739644546,-0.832155148829723,0.408650435447916,0.708060799576952,-5.9653123738544,"PLCB3","NS",""
0.080540817747786,4.2788959187953,0.831897902443608,0.408794479344046,0.70823250258649,-5.96552036891227,"TUBE1","NS",""
-0.106599602887051,5.28029610335247,-0.831745246793896,0.408879972802784,0.708234585222916,-5.9656437680619,"KDR","NS",""
-0.0815261040514468,4.26927675344702,-0.831735242417624,0.408885576047018,0.708234585222916,-5.96565185432462,"B3GALNT2","NS",""
0.05085175180721,5.16534750421936,0.831638256425132,0.408939898324768,0.708250821928267,-5.96573024051791,"NDUFB6","NS",""
0.0703473483566102,4.13556568274178,0.831289696320097,0.409135164716537,0.70843431212164,-5.96601188072568,"C8orf44","NS",""
0.0668966950231651,4.31347492610625,0.8312522892349,0.409156123869577,0.70843431212164,-5.96604209919268,"GNPTAB","NS",""
-0.103477885663606,3.25251893417819,-0.831208384623572,0.409180724415754,0.70843431212164,-5.9660775648456,"NKX2-8","NS",""
-0.05750800351883,4.71812673162829,-0.831092727803183,0.40924553333935,0.708468673789073,-5.96617098237455,"SGF29","NS",""
-0.045400492269513,5.29566761324285,-0.830882134837535,0.409363556325657,0.708530683336059,-5.96634104847929,"TOPORS","NS",""
0.109829622287189,3.44346696910255,0.830868345179113,0.409371285212381,0.708530683336059,-5.96635218296508,"OTX1","NS",""
-0.129093893404915,4.19259164273953,-0.830706054548042,0.409462253247292,0.708565113815874,-5.96648321128613,"SLFN11","NS",""
-0.107730935319203,3.92511176923664,-0.830672407475412,0.40948111483197,0.708565113815874,-5.96651037374055,"SLC39A5","NS",""
-0.177227379326361,3.48510230465717,-0.830308584261863,0.409685097540573,0.708757334520599,-5.96680401067321,"ASPA","NS",""
-0.0865813534009643,4.44828080773747,-0.830246848346012,0.409719716816134,0.708757334520599,-5.96685382445565,"PGS1","NS",""
0.070154779653671,4.19866401682149,0.830205524162706,0.409742890924637,0.708757334520599,-5.96688716629749,"INTS7","NS",""
0.0954347142035035,6.26973455989026,0.8300185207128,0.409847770216943,0.708757334520599,-5.96703802717045,"MRPS6","NS",""
-0.0835994250527961,4.38055753645955,-0.829882391787567,0.409924127257471,0.708757334520599,-5.96714782528391,"TXLNA","NS",""
0.0944472224922572,3.71155341673445,0.829767039197006,0.409988837283948,0.708757334520599,-5.967240851974,"ACE","NS",""
-0.0917092143863139,3.54046805843938,-0.829737900381836,0.410005184442851,0.708757334520599,-5.96726434912392,"IZUMO4","NS",""
-0.167110393242184,6.54486188599992,-0.829703311969403,0.41002458939454,0.708757334520599,-5.96729223971025,"DLK1","NS",""
0.112331817455644,3.07177347116987,0.829660181576217,0.410048787392134,0.708757334520599,-5.96732701658679,"LPIN3","NS",""
-0.0352908156506997,7.2538457943813,-0.829596232346269,0.410084667250685,0.708757334520599,-5.96737857684834,"TRMT112","NS",""
0.0628147075745664,4.73352237253528,0.829592101935034,0.410086984757524,0.708757334520599,-5.96738190693617,"ZNF317","NS",""
-0.13170087557192,3.18182731516761,-0.829278442545211,0.410262997278392,0.70898377364725,-5.96763474325793,"HDC","NS",""
0.0921891433908373,4.47584277298412,0.828874312763025,0.410489845850494,0.709298004284047,-5.96796036883302,"IDS","NS",""
-0.104842942393675,3.24732767904863,-0.828714381375489,0.410579640603172,0.709371668952248,-5.96808918995654,"SCRG1","NS",""
-0.0583364543537597,5.67915138000512,-0.828638023605756,0.410622516501457,0.709371668952248,-5.96815068585627,"ERLEC1","NS",""
-0.125185810772361,3.58956662802258,-0.828421367328776,0.410744186714665,0.709504072578708,-5.96832514318694,"KMT2E-AS1","NS",""
-0.112945712538326,3.98786072564483,-0.828297567531392,0.410813720279084,0.709546398162614,-5.96842481004014,"KRT82","NS",""
0.121706151886681,3.13472753083209,0.828111240433149,0.410918386525475,0.709547285390301,-5.9685747880009,"RASSF1-AS1","NS",""
0.0639155236681512,4.04723746987643,0.828078017578664,0.41093705063443,0.709547285390301,-5.96860152620021,"CALHM1","NS",""
-0.0597274228704681,5.76654014038437,-0.828032027152628,0.410962888228323,0.709547285390301,-5.96863853818388,"PNKP","NS",""
-0.0562949708251823,4.41190898379512,-0.827965365502019,0.411000340749587,0.709547285390301,-5.96869218230635,"EZH1","NS",""
-0.103755763722404,3.50262119975419,-0.827891552506458,0.411041813535982,0.709547285390301,-5.96875157635613,"KRT75","NS",""
0.127296732518594,5.41226441774314,0.827646599875566,0.41117946159599,0.709547285390301,-5.96894864184329,"FN1","NS",""
0.0929419081579996,3.84043317754399,0.827572457965631,0.411221130243819,0.709547285390301,-5.96900827811528,"ANHX","NS",""
-0.107259981052615,3.30335411492959,-0.827513836184698,0.411254078211378,0.709547285390301,-5.96905542703095,"GLOD5","NS",""
-0.0700656481794555,4.86894024565943,-0.827422288895935,0.411305534947274,0.709547285390301,-5.96912905108176,"ZNF22","NS",""
-0.0873844239255668,4.77392404722769,-0.827399235489207,0.411318493382386,0.709547285390301,-5.96914758981121,"TLNRD1","NS",""
-0.0695221165565396,3.22788142163907,-0.827396789807432,0.41131986812691,0.709547285390301,-5.96914955651188,"HTR2A","NS",""
-0.0963148453175346,3.48849938504004,-0.827258097521301,0.411397833156454,0.709547285390301,-5.96926107694683,"SLC28A1","NS",""
-0.125469936641689,3.35110853095316,-0.827156927543038,0.41145471092011,0.709547285390301,-5.96934241472848,"GNA14","NS",""
-0.128727876541943,4.11374911630701,-0.827122452472038,0.41147409389875,0.709547285390301,-5.96937012948477,"STEAP3","NS",""
0.121917382345169,3.64719173890129,0.827094708075408,0.411489693082222,0.709547285390301,-5.9693924325846,"CCDC182","NS",""
0.164636393182458,3.61556076085693,0.826900271241787,0.411599024563739,0.709603901290174,-5.96954871550551,"UTY","NS",""
-0.0973627924145255,2.9809210107962,-0.826821185316169,0.411643499493267,0.709603901290174,-5.96961227230845,"WFDC12","NS",""
-0.138882387252908,4.10924832219781,-0.826796060949081,0.411657629097765,0.709603901290174,-5.96963246207259,"OSGIN1","NS",""
-0.050224586261284,4.24566295975626,-0.826308962629529,0.411931624918947,0.709925237995876,-5.97002377244277,"TRMT10B","NS",""
0.0534510840092137,4.55553740228076,0.826304468984992,0.411934153138053,0.709925237995876,-5.97002738136317,"CDK5RAP2","NS",""
0.080276917633026,3.60187738894528,0.82614293850882,0.412025039854236,0.710002601777587,-5.97015709643896,"ZNF594","NS",""
-0.112135044093098,3.59767603815366,-0.826064528378627,0.412069162483724,0.710002601777587,-5.97022005380766,"CAPN8","NS",""
-0.120419042750082,3.15150993439063,-0.825766589331297,0.412236843731223,0.710213858153605,-5.97045922297941,"TMEM132C","NS",""
-0.144351584693927,3.68215228249768,-0.825671229832612,0.412290521188133,0.710228680699837,-5.97053575457001,"KRT17","NS",""
-0.0545958850394257,5.91135462101578,-0.825369968671415,0.412460127730601,0.710431244456569,-5.97077747761301,"BLOC1S6","NS",""
0.0957185968372887,4.29139623643276,0.825297082153188,0.412501168366132,0.710431244456569,-5.97083594665626,"DNMBP","NS",""
-0.0863543405466896,4.40330686644818,-0.82515237463942,0.412582657022279,0.710431244456569,-5.97095201504376,"SCYL3","NS",""
0.0694735639321316,4.08916087144747,0.825009540305806,0.412663100434077,0.710431244456569,-5.97106656148008,"SETD9","NS",""
-0.0517657091841901,4.78614641821341,-0.824997887900111,0.412669663417236,0.710431244456569,-5.97107590530853,"ANKRD11","NS",""
0.0869647065261683,4.38087162791312,0.824981967291483,0.412678630482387,0.710431244456569,-5.97108867151425,"GABPB1-AS1","NS",""
0.142617749434958,3.9696609184819,0.824686514517272,0.412845061704552,0.710640117683923,-5.97132554158795,"CYP3A4","NS",""
-0.0658747253881753,4.87875983517591,-0.824411424064505,0.413000059301236,0.710793601115614,-5.97154601230912,"RNPC3","NS",""
0.147844385304872,3.8330352787966,0.824368146325209,0.413024447027643,0.710793601115614,-5.97158069063135,"ITGB8","NS",""
-0.113097498094851,2.8991475380173,-0.824110657510722,0.413169564344049,0.710958159264854,-5.97178697888445,"OVOL3","NS",""
-0.0448717917804125,4.4624242529726,-0.824038373976092,0.413210307961384,0.710958159264854,-5.97184487782958,"RABGAP1L","NS",""
-0.214168977105031,3.32626700300435,-0.823526267844799,0.413499033560254,0.711261090341295,-5.97225493161019,"UTS2","NS",""
-0.0748419041548205,4.34249595532474,-0.823500142594905,0.413513766267154,0.711261090341295,-5.97227584395377,"NBPF3","NS",""
0.123705366564459,3.72619345348674,0.823485914084692,0.41352179022762,0.711261090341295,-5.97228723310316,"NLGN3","NS",""
-0.0670184065519006,5.34532044489058,-0.823370747463797,0.413586740239655,0.711290075882027,-5.97237941065237,"CCPG1","NS",""
0.0786186216262292,4.42610804414775,0.823245441931187,0.413657415282921,0.711290075882027,-5.97247968892323,"CARNMT1","NS",""
0.0937248553527907,3.20285820714797,0.823215922702222,0.41367406583632,0.711290075882027,-5.97250331010999,"FAM181B","NS",""
0.203282503273105,3.56544944750038,0.823020189261758,0.413784481114796,0.711402298846246,-5.97265991441509,"GNRHR","NS",""
0.0662681779009775,5.56715849071789,0.822410988310344,0.414128252181957,0.711813952347482,-5.97314709702569,"ATG5","NS",""
0.136297452878392,3.42100916940426,0.822393560708619,0.414138089096662,0.711813952347482,-5.97316102882641,"SCOC-AS1","NS",""
0.0787951169176253,4.52705424572278,0.822309059958713,0.414185787093716,0.711813952347482,-5.97322857548993,"MDM1","NS",""
0.0609964615869387,4.10542539270103,0.822146736633954,0.414277422818313,0.711813952347482,-5.97335831151923,"CACUL1","NS",""
0.146959991336097,3.38944472214926,0.822140048208539,0.414281198871602,0.711813952347482,-5.97336365667,"CCL11","NS",""
0.121528421794622,5.02143185807542,0.822115665668491,0.414294964585819,0.711813952347482,-5.97338314196573,"GCH1","NS",""
-0.0742207312546208,5.83672484296825,-0.822024969099042,0.414346171819799,0.711824316328453,-5.97345561713271,"TRAPPC2B","NS",""
0.0635485647277667,5.09299394608297,0.821681109922962,0.414540349386932,0.711998796620125,-5.97373032231039,"BTBD10","NS",""
-0.0577859926812563,5.17227153896057,-0.821573888066436,0.414600908943341,0.711998796620125,-5.97381595766796,"TP53BP2","NS",""
-0.0613583521455046,3.39609644182784,-0.821559531069631,0.414609018269613,0.711998796620125,-5.97382742340583,"ZNF391","NS",""
0.0509120266439904,4.19762598264594,0.821522844099768,0.414629740770593,0.711998796620125,-5.97385672134473,"OR7E12P","NS",""
-0.11902241646071,3.36651665830853,-0.821445082698616,0.414673666090175,0.711998796620125,-5.97391881679107,"SERP2","NS",""
0.0540461315462268,4.45459442447837,0.821193375296593,0.414815868161678,0.712046728297996,-5.97411977538466,"GTF2IRD2","NS",""
-0.0628648088445001,4.21943638695705,-0.82117566235832,0.414825876197514,0.712046728297996,-5.97413391480541,"PAK1","NS",""
-0.0589910289196487,5.21712720096934,-0.821147854791391,0.41484158812242,0.712046728297996,-5.97415611170112,"TAF15","NS",""
0.1201669168663,3.20682076896011,0.82107142623798,0.414884773898629,0.712046728297996,-5.97421711565212,"STXBP6","NS",""
-0.0673966352777997,4.02768651409388,-0.820934990829329,0.414961873182362,0.712046728297996,-5.97432600224958,"FDXACB1","NS",""
-0.0826060534863347,4.32273277260144,-0.820888853783433,0.414987947067889,0.712046728297996,-5.97436281938047,"CFAP70","NS",""
0.0746545749230867,4.24506666235631,0.820815334071251,0.415029498042384,0.712046728297996,-5.97442148356473,"ABHD15","NS",""
-0.0646496877652583,4.31162348684348,-0.820755890055032,0.415063095729967,0.712046728297996,-5.97446891246125,"VPS13B","NS",""
-0.0492243808357387,5.22515165442041,-0.820601032654244,0.415150628688772,0.712083122317648,-5.97459245355866,"VPS26A","NS",""
-0.132704408640824,3.66172379155126,-0.820558462366282,0.415174693452575,0.712083122317648,-5.97462641100667,"ART4","NS",""
-0.0432779155479679,4.8603076235158,-0.820427907775278,0.41524850055885,0.712132196702851,-5.97473054100199,"TEFM","NS",""
-0.0623663098619236,5.65955746521869,-0.820177026356566,0.415390354970767,0.712297945725799,-5.9749305979187,"TMEM184C","NS",""
-0.054622290376845,3.73505325042144,-0.819860021719501,0.415569639020644,0.712527834825711,-5.97518329708508,"KLK6","NS",""
-0.0465841328514767,5.76523109118054,-0.819664884504275,0.415680023450634,0.712619331050939,-5.9753388025978,"CHMP4A","NS",""
-0.040145970151964,4.40926888705213,-0.81958956273574,0.415722635912736,0.712619331050939,-5.97539881709904,"INO80D","NS",""
0.0793578644985047,4.00671803674514,0.81946199085816,0.415794814332999,0.712619331050939,-5.97550045088969,"NAV1","NS",""
-0.035546179888958,4.87306036686659,-0.819445924650668,0.415803904910981,0.712619331050939,-5.9755132493983,"SETX","NS",""
-0.12751263153908,3.60799268440776,-0.81931706831904,0.415876818724988,0.712647880887581,-5.97561588882984,"SLC38A5","NS",""
0.0518171961396341,4.21215826119084,0.819224362037423,0.415929281692161,0.712647880887581,-5.97568972348826,"SLC25A51","NS",""
-0.0470937924874013,4.25537600252625,-0.819168802994325,0.415960724763741,0.712647880887581,-5.97573396882165,"TYW5","NS",""
-0.073177026685995,4.3437812478009,-0.819096805948998,0.416001472894839,0.712647880887581,-5.97579130046031,"TRUB1","NS",""
0.0787063924077236,4.42795575908561,0.818854958207398,0.416138369028091,0.712738462634402,-5.97598384908843,"PPM1K","NS",""
0.0747573617652959,3.89820635265607,0.818843570905281,0.416144815398648,0.712738462634402,-5.97599291379256,"ZNF577","NS",""
-0.0617100171020635,3.13224494808164,-0.818670267062601,0.416242930449636,0.712818234447355,-5.97613085471658,"TSSK3","NS",""
-0.0573623054734362,5.66372630992828,-0.818552616106322,0.41630954589122,0.712818234447355,-5.97622448255659,"STX18","NS",""
-0.0445101053693335,5.15528071260107,-0.81852160445351,0.416327106150854,0.712818234447355,-5.97624915975925,"THAP4","NS",""
0.206143570682881,3.97746180575975,0.818033725499089,0.416603425198605,0.713181064724701,-5.97663726418005,"NDNF","NS",""
-0.064671487797245,5.85724812984991,-0.817987622012529,0.41662954247578,0.713181064724701,-5.97667392750166,"CRY1","NS",""
0.163284483374643,3.4360926816563,0.817805790118782,0.41673255852677,0.713212956507761,-5.97681850775446,"CTRB1","NS",""
0.0791219963964354,4.65261414256135,0.817794951364091,0.416738699661545,0.713212956507761,-5.97682712499716,"POLR3B","NS",""
0.085893089624407,4.81081722706942,0.817620402355463,0.416837604998985,0.713280117481453,-5.97696588305963,"TBL2","NS",""
0.0494122706132245,5.51389872982749,0.817527045985703,0.416890509683192,0.713280117481453,-5.97704008500314,"MTR","NS",""
0.086265801855903,3.54517004059305,0.817440083804047,0.416939794458948,0.713280117481453,-5.97710919724108,"LRRIQ3","NS",""
0.103849321854952,3.54647712447443,0.81738350597429,0.416971861158503,0.713280117481453,-5.97715415799236,"ZCCHC18","NS",""
0.0673561666124964,5.17112940610687,0.817326309251592,0.417004280144643,0.713280117481453,-5.97719960746919,"FKBP11","NS",""
0.067347564506365,4.77815960115389,0.817112290977851,0.417125598786275,0.713335255603791,-5.97736964241759,"CHASERR","NS",""
0.0768436045035958,4.53965135727882,0.817093884594751,0.417136033645867,0.713335255603791,-5.97738426403608,"PYGB","NS",""
0.120172161586446,3.34157328632971,0.817029865082655,0.417172328513609,0.713335255603791,-5.97743511719646,"SPTBN5","NS",""
0.0729561264373086,3.67934481727159,0.816905013061635,0.417243116918838,0.713378883820544,-5.97753428075832,"ADAMTS13","NS",""
0.0414071535460678,4.16543483074529,0.816304213326607,0.417583858942281,0.713638997158943,-5.97801125813005,"TNRC18","NS",""
-0.106919365148948,2.98730277827687,-0.816300637164063,0.417585887656915,0.713638997158943,-5.97801409623358,"PLEKHA4","NS",""
0.0752226754356879,6.31397109916087,0.816222358152603,0.417630295904333,0.713638997158943,-5.97807621674746,"MKNK2","NS",""
0.0894519842529919,3.09166574970963,0.816206111983612,0.417639512830634,0.713638997158943,-5.97808910862295,"CLNK","NS",""
0.0703914847938876,6.4247050036324,0.816114303884743,0.417691600556863,0.713638997158943,-5.97816195669125,"TOMM5","NS",""
0.102708170093195,3.21325273238171,0.815981513438734,0.417766946740231,0.713638997158943,-5.97826730934565,"OAZ3","NS",""
0.0641849465923032,3.77786911203803,0.815970180992284,0.417773377226037,0.713638997158943,-5.9782762994525,"DAO","NS",""
0.0444238278248541,5.06753744883201,0.81595426812732,0.41778240692642,0.713638997158943,-5.97828892303058,"ILKAP","NS",""
0.0712536429210635,4.5120109662023,0.815918215473976,0.417802865316447,0.713638997158943,-5.97831752248924,"THAP5","NS",""
0.168586896760124,3.50148114568617,0.815378117522188,0.41810942100601,0.714085209927563,-5.97874581773853,"TPPP3","NS",""
0.0622475995979963,5.5907962340332,0.815257723738102,0.418177774155208,0.714124546154071,-5.97884125169629,"NOA1","NS",""
-0.125356573680757,3.26176894082489,-0.815065479309978,0.418286934243628,0.714208109987134,-5.97899361179966,"ODAD4","NS",""
-0.0546294476363034,5.26318737594867,-0.815011900564345,0.418317360352304,0.714208109987134,-5.97903606848114,"TXNL1","NS",""
0.179896442621884,3.17767173741544,0.814775932146862,0.418451377162427,0.714355339559041,-5.97922302128997,"TC2N","NS",""
0.0499935604111972,5.91187326696526,0.814700426905056,0.418494265372184,0.714355339559041,-5.97928283133146,"GINM1","NS",""
-0.119898945563725,3.76975397444573,-0.814581024841834,0.418562093108035,0.714393728455732,-5.97937740235,"PODXL2","NS",""
0.0552610314493194,4.87780201010545,0.814266872208916,0.418740582868106,0.714620964394318,-5.97962615859467,"GSK3A","NS",""
-0.106188723764283,3.66364885610639,-0.814007063330854,0.418888231234196,0.714795523018976,-5.97983181285094,"RUNX1T1","NS",""
-0.127697645895587,3.75319330854952,-0.813916495237405,0.418939708108289,0.714805953509725,-5.9799034878351,"NPY5R","NS",""
0.11249486988892,3.55811308076243,0.813315324021605,0.419281497077809,0.71527491634639,-5.98037905315635,"PACRG","NS",""
0.0758971309701169,5.32889980425513,0.813273379988053,0.419305350148607,0.71527491634639,-5.9804122207848,"KIAA0232","NS",""
0.0781924050118628,3.16616172833341,0.812943984493907,0.419492701875589,0.71551704951869,-5.98067263517361,"SLC38A2-AS1","NS",""
0.121731027984681,2.98447554431051,0.81283648625282,0.419553855044925,0.715543900199467,-5.98075759911288,"CA8","NS",""
0.0416738292023275,7.8668370225098,0.812506853849227,0.419741408510847,0.715725411754663,-5.98101806391504,"EEF2","NS",""
-0.104678835649778,3.42782817927299,-0.81248878851332,0.419751688743347,0.715725411754663,-5.98103233557141,"ZNF546","NS",""
0.0886680022454351,3.24383604865028,0.812409955551287,0.419796551084381,0.715725411754663,-5.98109461016095,"TSGA10","NS",""
-0.0732555301666613,6.52769786958296,-0.81228255892297,0.419869056193138,0.715771580486343,-5.98119523543811,"HLA-J","NS",""
0.0664805269709046,5.53737946032213,0.812128576983043,0.419956701844356,0.715809852776684,-5.98131683875643,"HAX1","NS",""
-0.0797825104850971,3.66881638366221,-0.812083497898362,0.419982362690896,0.715809852776684,-5.98135243455265,"ZNF557","NS",""
0.0782399581836462,3.73820943753807,0.811967638934171,0.420048318654827,0.71584483636644,-5.98144391140327,"SLC25A42","NS",""
0.126349683346989,3.6902996939077,0.811689519541852,0.420206671385503,0.716037257599369,-5.98166344947891,"GZMM","NS",""
-0.0977224952891187,3.5575645512868,-0.811479315176786,0.420326379220316,0.716153192792685,-5.98182932894667,"IL2RA","NS",""
-0.0729920389690042,3.43182429391716,-0.811410438703817,0.42036560767529,0.716153192792685,-5.98188367259802,"AFF2","NS",""
-0.0930133892038181,3.7888864434626,-0.811279455931137,0.420440214730268,0.716165232435857,-5.98198700578369,"DPEP2NB","NS",""
0.0790201594780231,3.79234904764249,0.811217157865671,0.420475702158111,0.716165232435857,-5.98203614742272,"STYX","NS",""
-0.0532357500313543,4.74665498928465,-0.811129783362806,0.420525477149609,0.716165232435857,-5.98210506351369,"CSTPP1","NS",""
0.0573984548157442,5.57065825547106,0.81101797191967,0.420589178408112,0.716165232435857,-5.98219324350505,"RAB11FIP2","NS",""
-0.1008878186939,4.91623966451391,-0.810967091429272,0.420618167984115,0.716165232435857,-5.98223336642329,"EFNB2","NS",""
-0.103510048964854,3.62483014199302,-0.810914931068513,0.420647888025522,0.716165232435857,-5.98227449605718,"WSCD2","NS",""
0.0935586758062361,3.59089949276119,0.810799739462261,0.420713526623148,0.716165232435857,-5.98236531810492,"CD1A","NS",""
0.0998040142979448,3.26416257966139,0.810759812056904,0.420736279536633,0.716165232435857,-5.98239679565619,"CNGB3","NS",""
0.113029278222275,3.67650465264775,0.810609451842628,0.420821970012205,0.716193493422076,-5.98251532147697,"CYP4V2","NS",""
0.0570334780441466,3.60951402860997,0.810562602684076,0.420848671553105,0.716193493422076,-5.98255224730106,"PTPN1","NS",""
0.0480524814905294,7.10686754901001,0.810464940289273,0.420904337228059,0.716193493422076,-5.98262921667075,"SNRPG","NS",""
0.0550618275730343,4.33686474710743,0.810411687688491,0.420934692046826,0.716193493422076,-5.98267118211861,"FBXL17","NS",""
0.131629376544424,4.04325785973088,0.810091368017767,0.421117307086004,0.716426841692308,-5.98292355158051,"DTX1","NS",""
0.0953157587359579,3.57671231436644,0.809743673984268,0.421315582264717,0.71668677855394,-5.98319737803561,"GPR6","NS",""
0.0697013259046941,3.0612985278499,0.809170712215043,0.421642440591721,0.717165364464998,-5.983648363418,"TAL2","NS",""
0.101549100284507,4.23367150683992,0.809078708330268,0.421694940386355,0.717175464024658,-5.98372075175181,"RPL10L","NS",""
-0.146265515910948,5.05364778128682,-0.809000786168432,0.421739407860156,0.717175464024658,-5.98378205434242,"SPATC1L","NS",""
0.0798244038919735,3.52533691812257,0.808578918026987,0.421980202318752,0.717444428193706,-5.984113844437,"KLK7","NS",""
0.0393462903015838,4.63850722114354,0.808499975101168,0.422025270644661,0.717444428193706,-5.98417591253639,"GPHN","NS",""
0.082511339269058,2.92299932001397,0.808483109751195,0.42203489940735,0.717444428193706,-5.98418917198403,"HMGCLL1","NS",""
0.116948519876058,4.40598758839457,0.808404640063489,0.422079701044339,0.717444428193706,-5.98425086087576,"CRABP2","NS",""
0.0813142353660634,3.74299570885867,0.808232770780794,0.422177838415473,0.717533836685645,-5.98438595534592,"PRRT1","NS",""
0.175620182471039,3.63742315240716,0.808091545301985,0.422258488435365,0.717593507579383,-5.98449694184033,"ABTB3","NS",""
0.0495323080979815,3.75287110291647,0.80794685714166,0.422341125499185,0.717630996340963,-5.9846106299296,"CENPT","NS",""
-0.132407789143878,3.87513310345301,-0.807893441934136,0.422371635467798,0.717630996340963,-5.98465259566574,"CSRNP3","NS",""
0.0575735608635042,3.81399392363994,0.807687310746762,0.422489386938234,0.717753667922992,-5.98481451750583,"NOCT","NS",""
-0.08993013302752,3.45067427159422,-0.807591235135498,0.422544276416414,0.717769530346425,-5.98488997379749,"SGK2","NS",""
-0.0631135050542024,5.91986233710672,-0.807264855560621,0.422730774092861,0.717953920799422,-5.98514624170373,"SRI","NS",""
-0.056360915551541,5.44227432772868,-0.807241794051089,0.422743953619156,0.717953920799422,-5.98516434539345,"NAT9","NS",""
0.0660362119013271,5.85523936758215,0.807043044763605,0.422857547975261,0.717964228399409,-5.98532034611689,"NDUFA5","NS",""
-0.0573936177519698,5.29087091746402,-0.806931834903239,0.422921117520603,0.717964228399409,-5.9854076196981,"WIPI1","NS",""
-0.0709078876201046,5.03167322494347,-0.806793010910551,0.423000479849954,0.717964228399409,-5.98551654737792,"ATRX","NS",""
0.0751532827041803,5.07224821595187,0.806774773687177,0.423010906295267,0.717964228399409,-5.98553085577929,"ERGIC3","NS",""
0.0733477822540727,3.65462547613936,0.806762132500943,0.423018133507741,0.717964228399409,-5.98554077350519,"MTURN","NS",""
0.0763580959991206,6.07500922934637,0.806752900634824,0.423023411592315,0.717964228399409,-5.98554801633055,"COX7B","NS",""
0.0804188424049661,4.30371511839336,0.806520636882971,0.423156215493581,0.718112276524756,-5.9857302113081,"CHST7","NS",""
-0.101418430435693,3.71232602036353,-0.806044823067242,0.423428354730711,0.718474084034434,-5.98610329444205,"SOX17","NS",""
-0.060665565980905,4.3361711014328,-0.805988440941004,0.423460609153252,0.718474084034434,-5.98614748910904,"RCN3","NS",""
-0.0965723608629898,3.56608037041171,-0.805712020070672,0.423618762079938,0.718665033817139,-5.986364115607,"RASA3","NS",""
-0.165326725995252,3.40639042717909,-0.805582604579548,0.423692818734636,0.718713289353177,-5.98646551143413,"TPSB2","NS",""
-0.0771911653246398,3.624446764249,-0.805403305969376,0.423795433313296,0.718809972305447,-5.98660596390391,"PDE4DIPP2","NS",""
-0.0629755468186133,4.33706275551026,-0.804776166277389,0.424154469541682,0.719341510770454,-5.98709698950406,"JPX","NS",""
0.0544586369571283,4.34892587363072,0.804506899405707,0.42430868023796,0.719525599925692,-5.9873077000694,"NINJ2-AS1","NS",""
0.124192291545496,3.68734984026898,0.804374463168018,0.424384539567331,0.719531439405811,-5.9874113106754,"TRAV30","NS",""
-0.0671685962162343,4.90255633454956,-0.804341447280847,0.424403452296605,0.719531439405811,-5.98743713783703,"TOMM22","NS",""
-0.0540916001088894,4.45051283665688,-0.803959641110271,0.424622201785565,0.719721832680653,-5.98773573600594,"TRANK1","NS",""
-0.0925652685189848,3.49794690535801,-0.80391214925565,0.42464941617712,0.719721832680653,-5.98777286814457,"BORCS6","NS",""
-0.0941960516981553,3.01444193691518,-0.803906276517674,0.424652781521358,0.719721832680653,-5.9877774596739,"NXPH2","NS",""
-0.0404127437723485,7.7664840293503,-0.803522004011278,0.424873021766152,0.720011937236613,-5.98807782721282,"EEF1G","NS",""
-0.0431355980158692,5.02555653440266,-0.803448182227385,0.424915339491227,0.720011937236613,-5.98813551411012,"GCDH","NS",""
0.0739508082788491,4.77041371800578,0.803252573076342,0.425027483022449,0.720124521503734,-5.98828834481195,"DDA1","NS",""
-0.0390602069094452,5.11511423467091,-0.803105049361524,0.425112070700512,0.720190398669817,-5.98840358197999,"FAM168B","NS",""
0.0610368847447837,4.65797953251165,0.802986012455187,0.425180331859264,0.720228605580136,-5.9884965517792,"HAGHL","NS",""
0.213775515951538,4.17230164576621,0.802783557319853,0.425296443886893,0.720268491597642,-5.98865464164973,"KRT80","NS",""
0.0858050661026275,3.54250548852299,0.802760503104354,0.425309667139865,0.720268491597642,-5.98867264137809,"AK7","NS",""
